date,ticker,delta_weight_pct,notional_compounding_$,half_spread_bps,drag_composer_bps_of_nav,drag_ibkr_bps_of_nav
2025-01-22,VXZ,8.108,4732.46,3.0,0.405,0.227
2025-01-23,PULS,-0.193,111.8,1.01,0.01,0.061
2025-01-23,VXZ,0.293,170.17,3.0,0.015,0.065
2025-01-24,PULS,68.046,39530.84,1.01,3.402,1.231
2025-01-24,VXZ,-68.046,39530.84,3.0,3.402,1.91
2025-01-27,PULS,-36.0,20906.07,1.01,1.8,0.652
2025-01-27,ZVOL,36.0,20906.07,15.0,5.4,3.951
2025-01-28,PULS,36.565,21420.0,1.01,1.828,0.662
2025-01-28,ZVOL,-36.565,21420.0,15.0,5.485,3.982
2025-02-03,PULS,-36.0,21097.91,1.01,1.8,0.653
2025-02-03,ZVOL,36.0,21097.91,15.0,5.4,3.979
2025-02-04,PULS,36.271,21343.54,1.01,1.814,0.658
2025-02-04,ZVOL,-36.271,21343.54,15.0,5.441,3.994
2025-02-06,PULS,-36.0,21180.34,1.01,1.8,0.653
2025-02-06,VXZ,35.9,21121.51,3.0,1.795,1.003
2025-02-07,PULS,36.36,21505.23,1.01,1.818,0.66
2025-02-07,VXZ,-36.261,21446.42,3.0,1.813,1.006
2025-02-13,PULS,-36.0,21310.14,1.01,1.8,0.652
2025-02-13,VXZ,35.8,21191.75,3.0,1.79,0.998
2025-02-14,PULS,0.171,101.48,1.01,0.009,0.06
2025-02-14,VXZ,0.028,16.91,3.0,0.001,0.059
2025-02-18,PULS,-15.934,9467.63,1.01,0.797,0.289
2025-02-18,VXZ,15.734,9348.8,3.0,0.787,0.437
2025-02-19,PULS,-0.001,0.75,1.01,0.0,0.059
2025-02-19,VXZ,0.001,0.71,3.0,0.0,0.059
2025-02-20,PULS,52.019,30915.9,1.01,2.601,0.942
2025-02-20,VXZ,-51.82,30797.09,3.0,2.591,1.437
2025-02-21,PULS,-60.0,35665.56,1.01,3.0,1.086
2025-02-21,ZVOL,60.0,35665.56,15.0,9.0,6.706
2025-02-24,PULS,-7.793,4654.94,1.01,0.39,0.141
2025-02-24,ZVOL,7.793,4654.94,15.0,1.169,0.869
2025-02-25,PULS,-0.031,18.5,1.01,0.002,0.059
2025-02-25,ZVOL,0.031,18.5,15.0,0.005,0.061
2025-02-26,PULS,0.142,84.91,1.01,0.007,0.059
2025-02-26,ZVOL,-0.142,84.91,15.0,0.021,0.069
2025-02-27,PULS,-24.481,14459.42,1.01,1.224,0.443
2025-02-27,ZVOL,24.481,14459.42,15.0,3.672,2.769
2025-02-28,PULS,92.05,54699.64,1.0,4.602,1.664
2025-02-28,ZVOL,-92.05,54699.64,15.0,13.807,10.384
2025-03-04,PULS,-76.0,45128.45,1.01,3.8,1.379
2025-03-04,ZVOL,76.0,45128.45,15.0,11.4,8.692
2025-03-05,PULS,76.277,45775.17,1.01,3.814,1.384
2025-03-05,ZVOL,-76.277,45775.17,15.0,11.442,8.679
2025-03-06,PULS,-52.0,31195.88,1.01,2.6,0.944
2025-03-06,ZVOL,52.0,31195.88,15.0,7.8,6.016
2025-03-07,PULS,52.571,31900.92,1.01,2.629,0.954
2025-03-07,ZVOL,-52.571,31900.92,15.0,7.886,6.034
2025-03-10,PULS,-92.0,55796.48,1.01,4.6,1.669
2025-03-10,ZVOL,92.0,55796.48,15.0,13.8,10.721
2025-03-11,PULS,-7.95,4849.51,1.01,0.398,0.144
2025-03-11,ZVOL,7.95,4849.51,15.0,1.193,0.924
2025-03-12,PULS,100.0,62442.95,1.01,5.0,1.815
2025-03-12,ZVOL,-100.0,62442.95,15.0,15.0,11.527
2025-03-13,PULS,-100.0,62391.51,1.01,5.0,1.814
2025-03-13,ZVOL,100.0,62391.51,15.0,15.0,11.627
2025-03-14,PULS,100.0,64819.46,1.01,5.0,1.814
2025-03-14,ZVOL,-100.0,64819.46,15.0,15.0,11.468
2025-03-24,PULS,-52.0,33708.52,1.01,2.6,0.943
2025-03-24,VXZ,51.8,33578.87,3.0,2.59,1.432
2025-03-25,PULS,0.226,147.13,1.01,0.011,0.055
2025-03-25,VXZ,-0.027,17.49,3.0,0.001,0.054
2025-03-26,PULS,52.476,34522.15,1.01,2.624,0.951
2025-03-26,VXZ,-52.476,34522.15,3.0,2.624,1.432
2025-03-28,PULS,-60.0,39479.45,1.01,3.0,1.086
2025-03-28,ZVOL,60.0,39479.45,15.0,9.0,6.961
2025-03-31,PULS,59.843,39205.89,1.01,2.992,1.083
2025-03-31,ZVOL,-59.843,39205.89,15.0,8.976,6.958
2025-04-03,PULS,-84.0,55016.61,1.01,4.2,1.525
2025-04-03,ZVOL,84.0,55016.61,15.0,12.6,10.132
2025-04-04,PULS,83.144,51613.16,1.01,4.157,1.511
2025-04-04,ZVOL,-83.144,51613.16,15.0,12.472,10.275
2025-04-09,PULS,-36.0,22289.89,1.01,1.8,0.656
2025-04-09,VXZ,35.8,22166.06,3.0,1.79,0.935
2025-04-10,PULS,38.751,25044.32,1.01,1.938,0.706
2025-04-10,VXZ,-38.559,24920.54,3.0,1.928,0.96
2025-04-16,PULS,-36.0,23304.98,1.01,1.8,0.655
2025-04-16,ZVOL,36.0,23304.98,15.0,5.4,4.553
2025-04-17,PULS,36.168,23480.51,1.01,1.808,0.657
2025-04-17,ZVOL,-36.168,23480.51,15.0,5.425,4.559
2025-04-21,PULS,-52.0,33754.45,1.01,2.6,0.945
2025-04-21,ZVOL,52.0,33754.45,15.0,7.8,6.65
2025-04-22,PULS,52.693,34693.79,1.01,2.635,0.957
2025-04-22,ZVOL,-52.693,34693.79,15.0,7.904,6.662
2025-04-24,PULS,-36.0,23722.61,1.01,1.8,0.653
2025-04-24,VXZ,35.9,23656.71,3.0,1.795,0.908
2025-04-25,PULS,-16.391,10740.25,1.01,0.82,0.297
2025-04-25,VXZ,16.392,10740.61,3.0,0.82,0.418
2025-04-28,PULS,0.12,78.93,1.01,0.006,0.054
2025-04-28,VXZ,-0.02,13.41,3.0,0.001,0.054
2025-04-29,PULS,-0.123,80.86,1.01,0.006,0.054
2025-04-29,VXZ,0.023,15.35,3.0,0.001,0.054
2025-04-30,PULS,0.392,259.16,1.01,0.02,0.055
2025-04-30,VXZ,-0.393,259.73,3.0,0.02,0.059
2025-05-01,PULS,-8.349,5476.54,1.01,0.417,0.152
2025-05-01,VXZ,8.15,5345.82,3.0,0.407,0.207
2025-05-02,PULS,-8.623,5572.47,1.01,0.431,0.157
2025-05-02,VXZ,8.828,5704.62,3.0,0.441,0.227
2025-05-05,PULS,68.194,44306.75,1.01,3.41,1.24
2025-05-05,VXZ,-68.094,44242.17,3.0,3.405,1.745
2025-05-12,PULS,-76.0,49409.92,1.01,3.8,1.38
2025-05-12,VXZ,75.7,49214.89,3.0,3.785,2.017
2025-05-13,PULS,-8.007,5205.9,1.01,0.4,0.145
2025-05-13,VXZ,8.007,5205.88,3.0,0.4,0.213
2025-05-14,PULS,0.095,62.42,1.01,0.005,0.054
2025-05-14,VXZ,0.003,1.81,3.0,0.0,0.054
2025-05-15,PULS,-8.095,5266.96,1.01,0.405,0.147
2025-05-15,VXZ,8.096,5267.62,3.0,0.405,0.216
2025-05-16,PULS,0.079,52.09,1.01,0.004,0.054
2025-05-16,VXZ,-0.081,53.42,3.0,0.004,0.054
2025-05-19,PULS,0.055,36.64,1.01,0.003,0.053
2025-05-19,VXZ,0.043,28.62,3.0,0.002,0.054
2025-05-20,PULS,76.083,50240.53,1.01,3.804,1.379
2025-05-20,VXZ,-76.083,50240.41,3.0,3.804,2.012
2025-05-21,PULS,-35.529,23594.95,1.01,1.776,0.644
2025-05-21,VXZ,-16.371,10872.23,3.0,0.819,0.425
2025-05-21,ZVOL,52.0,34533.18,15.0,7.8,6.406
2025-05-22,PULS,15.943,10581.8,1.01,0.797,0.289
2025-05-22,ZVOL,-15.943,10581.8,15.0,2.391,1.965
2025-05-23,PULS,-16.444,10844.09,1.01,0.822,0.298
2025-05-23,ZVOL,16.444,10844.09,15.0,2.467,2.042
2025-05-27,PULS,52.908,35542.2,1.01,2.645,0.958
2025-05-27,ZVOL,-52.908,35542.2,15.0,7.936,6.476
2025-06-02,PULS,-36.0,24199.12,1.01,1.8,0.654
2025-06-02,VXZ,35.8,24064.68,3.0,1.79,0.929
2025-06-03,PULS,-16.227,10869.8,1.01,0.811,0.295
2025-06-03,VXZ,16.128,10803.27,3.0,0.806,0.42
2025-06-04,PULS,0.135,90.83,1.01,0.007,0.053
2025-06-04,VXZ,-0.036,24.27,3.0,0.002,0.053
2025-06-05,PULS,52.256,35278.62,1.01,2.613,0.949
2025-06-05,VXZ,-52.057,35144.29,3.0,2.603,1.347
2025-06-06,PULS,-36.0,24299.93,1.01,1.8,0.653
2025-06-06,VXZ,35.7,24097.43,3.0,1.785,0.93
2025-06-09,PULS,-0.04,27.23,1.01,0.002,0.052
2025-06-09,VXZ,0.34,229.73,3.0,0.017,0.057
2025-06-10,PULS,-24.005,16194.21,1.01,1.2,0.436
2025-06-10,VXZ,23.805,16059.29,3.0,1.19,0.62
2025-06-11,PULS,60.068,40584.41,1.01,3.003,1.09
2025-06-11,VXZ,-59.869,40449.57,3.0,2.993,1.558
2025-06-13,PULS,-36.0,24323.76,1.01,1.8,0.653
2025-06-13,ZVOL,36.0,24323.76,15.0,5.4,4.55
2025-06-16,PULS,36.443,24794.85,1.01,1.822,0.66
2025-06-16,ZVOL,-36.443,24794.85,15.0,5.466,4.569
2025-06-20,PULS,-36.0,24499.33,1.01,1.8,0.652
2025-06-20,ZVOL,36.0,24499.33,15.0,5.4,4.535
2025-06-23,PULS,36.04,24547.69,1.01,1.802,0.652
2025-06-23,ZVOL,-36.04,24547.69,15.0,5.406,4.536
2025-06-24,PULS,-52.0,35399.33,1.01,2.6,0.941
2025-06-24,VXZ,51.7,35195.11,3.0,2.585,1.349
2025-06-25,PULS,-0.119,80.72,1.01,0.006,0.052
2025-06-25,VXZ,0.32,217.04,3.0,0.016,0.056
2025-06-26,PULS,-16.199,10957.35,1.01,0.81,0.293
2025-06-26,VXZ,15.999,10822.32,3.0,0.8,0.42
2025-06-27,PULS,-7.912,5368.47,1.0,0.396,0.143
2025-06-27,VXZ,8.111,5503.53,3.0,0.406,0.212
2025-06-30,PULS,-7.9,5382.17,1.0,0.395,0.143
2025-06-30,VXZ,7.699,5245.63,3.0,0.385,0.201
2025-07-01,PULS,-0.01,6.9,1.01,0.001,0.051
2025-07-01,VXZ,0.01,6.98,3.0,0.001,0.052
2025-07-02,PULS,-7.973,5439.69,1.01,0.399,0.145
2025-07-02,VXZ,8.072,5507.53,3.0,0.404,0.211
2025-07-03,PULS,-8.008,5458.78,1.01,0.4,0.145
2025-07-03,VXZ,8.008,5458.88,3.0,0.4,0.209
2025-07-07,PULS,100.0,68383.6,1.01,5.0,1.815
2025-07-07,VXZ,-99.801,68247.4,3.0,4.99,2.601
2025-07-10,PULS,-36.0,24628.83,1.01,1.8,0.653
2025-07-10,VXZ,35.8,24492.01,3.0,1.79,0.939
2025-07-11,PULS,36.009,24654.4,1.01,1.8,0.653
2025-07-11,VXZ,-35.909,24585.94,3.0,1.795,0.941
2025-07-17,PULS,-36.0,24658.8,1.01,1.8,0.652
2025-07-17,VXZ,35.8,24521.81,3.0,1.79,0.928
2025-07-18,PULS,35.758,24426.47,1.01,1.788,0.648
2025-07-18,VXZ,-35.658,24357.93,3.0,1.783,0.927
2025-07-21,PULS,-36.0,24592.32,1.01,1.8,0.652
2025-07-21,VXZ,35.8,24455.7,3.0,1.79,0.93
2025-07-22,PULS,0.077,52.33,1.01,0.004,0.052
2025-07-22,VXZ,0.023,15.88,3.0,0.001,0.052
2025-07-23,PULS,-48.51,32906.09,1.01,2.426,0.878
2025-07-23,VXZ,48.511,32906.63,3.0,2.426,1.27
2025-07-24,PULS,-0.097,65.54,1.01,0.005,0.052
2025-07-24,VXZ,-0.002,1.45,3.0,0.0,0.052
2025-07-25,PULS,-16.001,10790.24,1.01,0.8,0.289
2025-07-25,VXZ,16.101,10857.61,3.0,0.805,0.423
2025-07-28,PULS,4.0,2666.48,1.01,0.2,0.073
2025-07-28,VXZ,-4.199,2799.03,3.0,0.21,0.115
2025-07-29,PULS,96.069,65116.61,1.0,4.803,1.738
2025-07-29,VXZ,-95.774,64916.82,3.0,4.789,2.508
2025-07-30,PULS,-36.0,24392.13,1.0,1.8,0.651
2025-07-30,ZVOL,36.0,24392.13,15.0,5.4,4.618
2025-07-31,PULS,-16.046,10864.91,1.0,0.802,0.29
2025-07-31,ZVOL,16.046,10864.91,15.0,2.407,2.06
2025-08-01,PULS,-24.46,16419.75,1.01,1.223,0.444
2025-08-01,ZVOL,24.46,16419.75,15.0,3.669,3.163
2025-08-04,PULS,76.208,51573.84,1.01,3.81,1.382
2025-08-04,ZVOL,-76.208,51573.84,15.0,11.431,9.806
2025-08-08,PULS,-36.0,24363.9,1.01,1.8,0.652
2025-08-08,VXZ,36.0,24363.9,3.0,1.8,0.94
2025-08-11,PULS,36.046,24403.99,1.01,1.802,0.653
2025-08-11,VXZ,-36.046,24403.99,3.0,1.802,0.941
2025-08-12,PULS,-52.0,35207.26,1.01,2.6,0.942
2025-08-12,VXZ,51.7,35004.14,3.0,2.585,1.355
2025-08-13,PULS,-7.958,5393.41,1.01,0.398,0.144
2025-08-13,VXZ,8.058,5460.96,3.0,0.403,0.211
2025-08-14,PULS,0.088,59.48,1.01,0.004,0.052
2025-08-14,VXZ,0.012,8.15,3.0,0.001,0.052
2025-08-15,PULS,60.158,41014.14,1.01,3.008,1.089
2025-08-15,VXZ,-60.059,40946.26,3.0,3.003,1.566
2025-08-19,PULS,-36.0,24539.61,1.01,1.8,0.652
2025-08-19,ZVOL,36.0,24539.61,15.0,5.4,4.6
2025-08-20,PULS,-16.056,10937.71,1.01,0.803,0.29
2025-08-20,ZVOL,16.056,10937.71,15.0,2.408,2.053
2025-08-21,PULS,-8.199,5560.64,1.01,0.41,0.148
2025-08-21,ZVOL,8.199,5560.64,15.0,1.23,1.052
2025-08-22,PULS,25.03,17431.25,1.0,1.252,0.452
2025-08-22,VXZ,35.7,24861.57,3.0,1.785,0.949
2025-08-22,ZVOL,-61.03,42501.74,15.0,9.155,7.691
2025-08-25,PULS,36.187,25260.41,1.0,1.809,0.654
2025-08-25,VXZ,-35.888,25051.56,3.0,1.794,0.951
2025-08-27,PULS,-36.0,25120.41,1.0,1.8,0.651
2025-08-27,VXZ,35.9,25050.63,3.0,1.795,0.947
2025-08-28,PULS,-16.11,11224.79,1.0,0.806,0.291
2025-08-28,VXZ,15.91,11085.53,3.0,0.796,0.421
2025-08-29,PULS,52.137,36433.79,1.0,2.607,0.942
2025-08-29,VXZ,-51.838,36224.88,3.0,2.592,1.367
2025-09-02,PULS,-36.0,25142.25,1.01,1.8,0.653
2025-09-02,ZVOL,36.0,25142.25,15.0,5.4,4.673
2025-09-03,PULS,36.025,25175.13,1.01,1.801,0.653
2025-09-03,ZVOL,-36.025,25175.13,15.0,5.404,4.673
2025-09-04,PULS,-36.0,25153.49,1.01,1.8,0.652
2025-09-04,VXZ,36.0,25153.49,3.0,1.8,0.952
2025-09-05,PULS,36.075,25241.22,1.01,1.804,0.653
2025-09-05,VXZ,-36.075,25241.22,3.0,1.804,0.953
2025-09-09,PULS,-36.0,25179.54,1.01,1.8,0.652
2025-09-09,VXZ,35.9,25109.6,3.0,1.795,0.954
2025-09-10,PULS,-15.999,11190.73,1.01,0.8,0.29
2025-09-10,VXZ,15.999,11190.72,3.0,0.8,0.425
2025-09-11,PULS,-16.279,11321.08,1.01,0.814,0.295
2025-09-11,VXZ,16.179,11251.92,3.0,0.809,0.432
2025-09-12,PULS,8.05,5607.98,1.01,0.403,0.146
2025-09-12,VXZ,-8.051,5608.22,3.0,0.403,0.215
2025-09-15,PULS,-15.92,11115.08,1.01,0.796,0.288
2025-09-15,VXZ,15.919,11114.75,3.0,0.796,0.424
2025-09-16,PULS,76.181,53562.8,1.01,3.809,1.378
2025-09-16,VXZ,-75.983,53423.27,3.0,3.799,2.013
2025-09-18,PULS,-60.0,42168.37,1.0,3.0,1.085
2025-09-18,VXZ,59.8,42027.81,3.0,2.99,1.594
2025-09-19,PULS,-24.008,16885.75,1.0,1.2,0.434
2025-09-19,VXZ,23.808,16745.09,3.0,1.19,0.634
2025-09-22,PULS,-11.908,8426.12,1.0,0.595,0.215
2025-09-22,VXZ,12.006,8495.57,3.0,0.6,0.319
2025-09-23,PULS,96.017,68165.71,1.0,4.801,1.736
2025-09-23,VXZ,-95.818,68024.32,3.0,4.791,2.539
2025-09-25,PULS,-36.0,25543.04,1.0,1.8,0.651
2025-09-25,ZVOL,36.0,25543.04,15.0,5.4,4.613
2025-09-26,PULS,36.485,26085.69,1.0,1.824,0.659
2025-09-26,ZVOL,-36.485,26085.69,15.0,5.473,4.713
2025-09-30,PULS,-36.0,25744.88,1.0,1.8,0.65
2025-09-30,VXZ,35.8,25601.86,3.0,1.79,0.957
2025-10-01,PULS,-16.052,11473.87,1.01,0.803,0.291
2025-10-01,VXZ,15.953,11402.44,3.0,0.798,0.427
2025-10-02,PULS,-7.871,5641.75,1.01,0.394,0.143
2025-10-02,VXZ,7.87,5641.12,3.0,0.394,0.21
2025-10-03,PULS,-0.057,40.91,1.01,0.003,0.049
2025-10-03,VXZ,0.258,184.37,3.0,0.013,0.053
2025-10-06,PULS,-15.951,11429.36,1.01,0.798,0.289
2025-10-06,VXZ,15.751,11285.97,3.0,0.788,0.42
2025-10-07,PULS,76.087,54695.49,1.01,3.804,1.378
2025-10-07,VXZ,-75.788,54480.7,3.0,3.789,2.018
2025-10-10,PULS,-76.0,54612.36,1.01,3.8,1.376
2025-10-10,ZVOL,76.0,54612.36,15.0,11.4,9.996
2025-10-13,PULS,76.413,55849.66,1.01,3.821,1.383
2025-10-13,ZVOL,-76.413,55849.66,15.0,11.462,9.951
2025-10-20,PULS,-36.0,26312.8,1.01,1.8,0.651
2025-10-20,VXZ,35.9,26239.71,3.0,1.795,0.955
2025-10-21,PULS,0.089,64.95,1.0,0.004,0.048
2025-10-21,VXZ,-0.289,211.54,3.0,0.014,0.052
2025-10-22,PULS,36.058,26448.5,1.0,1.803,0.652
2025-10-22,VXZ,-35.858,26301.96,3.0,1.793,0.95
2025-10-24,PULS,-52.0,38128.97,1.0,2.6,0.94
2025-10-24,VXZ,51.9,38055.64,3.0,2.595,1.384
2025-10-27,PULS,-16.166,11810.91,1.0,0.808,0.292
2025-10-27,VXZ,16.166,11811.17,3.0,0.808,0.432
2025-10-28,PULS,0.171,125.57,1.0,0.009,0.048
2025-10-28,VXZ,-0.271,199.47,3.0,0.014,0.052
2025-10-29,PULS,0.147,108.57,1.0,0.007,0.048
2025-10-29,VXZ,0.052,38.39,3.0,0.003,0.048
2025-10-30,PULS,32.155,23830.69,1.0,1.608,0.581
2025-10-30,VXZ,-68.155,50511.23,3.0,3.408,1.805
2025-10-30,ZVOL,36.0,26680.54,15.0,5.4,4.786
2025-10-31,PULS,35.739,26385.35,1.0,1.787,0.645
2025-10-31,ZVOL,-35.739,26385.35,15.0,5.361,4.773
2025-11-04,PULS,-52.0,38375.63,1.01,2.6,0.943
2025-11-04,ZVOL,52.0,38375.63,15.0,7.8,7.001
2025-11-05,PULS,52.516,39163.68,1.01,2.626,0.952
2025-11-05,ZVOL,-52.516,39163.68,15.0,7.877,7.006
2025-11-06,PULS,-52.0,38758.22,1.01,2.6,0.943
2025-11-06,ZVOL,52.0,38758.22,15.0,7.8,6.976
2025-11-07,PULS,16.076,12006.07,1.01,0.804,0.291
2025-11-07,ZVOL,-16.076,12006.07,15.0,2.411,2.153
2025-11-10,PULS,0.297,222.66,1.01,0.015,0.048
2025-11-10,VXZ,35.8,26857.05,3.0,1.79,0.946
2025-11-10,ZVOL,-36.297,27229.76,15.0,5.445,4.833
2025-11-11,PULS,0.113,84.66,1.01,0.006,0.047
2025-11-11,VXZ,-0.013,9.77,3.0,0.001,0.047
2025-11-12,PULS,0.042,31.27,1.01,0.002,0.047
2025-11-12,VXZ,0.058,43.88,3.0,0.003,0.047
2025-11-13,PULS,0.643,488.72,1.01,0.032,0.049
2025-11-13,VXZ,-36.643,27831.02,3.0,1.832,0.954
2025-11-13,ZVOL,36.0,27342.3,15.0,5.4,4.869
2025-11-14,PULS,0.225,171.35,1.01,0.011,0.047
2025-11-14,ZVOL,-0.225,171.35,15.0,0.034,0.063
2025-11-17,PULS,-24.186,18379.87,1.01,1.209,0.438
2025-11-17,ZVOL,24.186,18379.87,15.0,3.628,3.268
2025-11-18,PULS,-16.206,12252.64,1.01,0.81,0.293
2025-11-18,ZVOL,16.206,12252.64,15.0,2.431,2.198
2025-11-19,PULS,76.061,57629.96,1.01,3.803,1.376
2025-11-19,ZVOL,-76.061,57629.96,15.0,11.409,10.299
2025-11-20,PULS,-84.0,63590.79,1.01,4.2,1.52
2025-11-20,ZVOL,84.0,63590.79,15.0,12.6,11.488
2025-11-21,PULS,84.1,64047.88,1.0,4.205,1.521
2025-11-21,ZVOL,-84.1,64047.88,15.0,12.615,11.46
2025-11-24,PULS,-36.0,27406.42,1.0,1.8,0.651
2025-11-24,VXZ,35.8,27254.16,3.0,1.79,0.938
2025-11-25,PULS,-0.282,213.75,1.0,0.014,0.048
2025-11-25,VXZ,0.283,214.38,3.0,0.014,0.05
2025-11-26,PULS,-16.193,12239.35,1.0,0.81,0.293
2025-11-26,VXZ,16.393,12390.95,3.0,0.82,0.433
2025-11-28,PULS,-0.248,186.59,1.0,0.012,0.048
2025-11-28,VXZ,-0.052,39.09,3.0,0.003,0.047
2025-12-01,PULS,51.722,38662.62,1.01,2.586,0.938
2025-12-01,VXZ,-51.42,38437.06,3.0,2.571,1.371
2025-12-03,PULS,-36.0,26911.45,1.01,1.8,0.653
2025-12-03,VXZ,35.8,26761.94,3.0,1.79,0.955
2025-12-04,PULS,-16.099,12013.97,1.01,0.805,0.292
2025-12-04,VXZ,16.199,12088.83,3.0,0.81,0.433
2025-12-05,PULS,-0.167,124.39,1.01,0.008,0.048
2025-12-05,VXZ,0.268,199.01,3.0,0.013,0.051
2025-12-08,PULS,52.099,38819.3,1.01,2.605,0.944
2025-12-08,VXZ,-52.099,38819.3,3.0,2.605,1.393
2025-12-10,PULS,-36.0,26819.37,1.01,1.8,0.652
2025-12-10,VXZ,35.9,26744.88,3.0,1.795,0.967
2025-12-11,PULS,-24.129,17963.74,1.01,1.206,0.437
2025-12-11,VXZ,24.129,17963.74,3.0,1.206,0.65
2025-12-12,PULS,23.96,17812.73,1.01,1.198,0.434
2025-12-12,VXZ,-59.96,44576.65,3.0,2.998,1.618
2025-12-12,ZVOL,36.0,26763.92,15.0,5.4,4.795
2025-12-15,PULS,-0.076,56.11,1.01,0.004,0.048
2025-12-15,ZVOL,0.076,56.11,15.0,0.011,0.053
2025-12-16,PULS,-15.961,11859.95,1.01,0.798,0.289
2025-12-16,ZVOL,15.961,11859.95,15.0,2.394,2.169
2025-12-17,PULS,-16.141,11956.16,1.01,0.807,0.292
2025-12-17,ZVOL,16.141,11956.16,15.0,2.421,2.199
2025-12-18,PULS,68.221,50880.19,1.01,3.411,1.234
2025-12-18,ZVOL,-68.221,50880.19,15.0,10.233,9.251
2025-12-22,PULS,-36.0,26839.39,1.01,1.8,0.651
2025-12-22,VXZ,35.8,26690.28,3.0,1.79,0.982
2025-12-23,PULS,-15.978,11914.41,1.01,0.799,0.289
2025-12-23,VXZ,16.078,11988.93,3.0,0.804,0.441
2025-12-24,PULS,0.09,66.98,1.0,0.004,0.047
2025-12-24,VXZ,-0.19,141.88,3.0,0.009,0.05
2025-12-26,PULS,0.08,59.63,1.0,0.004,0.047
2025-12-26,VXZ,-0.08,59.94,3.0,0.004,0.048
2025-12-29,PULS,52.187,39223.45,1.0,2.609,0.943
2025-12-29,VXZ,-51.988,39073.75,3.0,2.599,1.415
2025-12-31,PULS,-52.0,39074.55,1.01,2.6,0.944
2025-12-31,ZVOL,52.0,39074.55,15.0,7.8,7.004
2026-01-02,PULS,52.031,39125.03,1.01,2.602,0.944
2026-01-02,ZVOL,-52.031,39125.03,15.0,7.805,7.002
2026-01-06,PULS,-36.0,27066.05,1.01,1.8,0.653
2026-01-06,VXZ,35.7,26840.5,3.0,1.785,0.973
2026-01-07,PULS,36.116,27225.56,1.01,1.806,0.655
2026-01-07,VXZ,-35.917,27075.1,3.0,1.796,0.975
2026-01-09,PULS,-52.0,39194.08,1.01,2.6,0.942
2026-01-09,VXZ,51.9,39118.71,3.0,2.595,1.422
2026-01-12,PULS,-0.091,68.32,1.01,0.005,0.047
2026-01-12,VXZ,-0.009,7.0,3.0,0.0,0.047
2026-01-13,PULS,52.037,39220.7,1.01,2.602,0.943
2026-01-13,VXZ,-51.938,39145.42,3.0,2.597,1.423
2026-01-14,PULS,-36.0,27123.21,1.01,1.8,0.652
2026-01-14,ZVOL,36.0,27123.21,15.0,5.4,4.829
2026-01-15,PULS,36.209,27359.58,1.01,1.81,0.656
2026-01-15,ZVOL,-36.209,27359.58,15.0,5.431,4.838
2026-01-20,PULS,-76.0,57404.1,1.01,3.8,1.376
2026-01-20,ZVOL,76.0,57404.1,15.0,11.4,10.248
2026-01-21,PULS,76.363,58529.84,1.01,3.818,1.382
2026-01-21,ZVOL,-76.363,58529.84,15.0,11.454,10.414
2026-01-26,PULS,-36.0,27604.75,1.0,1.8,0.651
2026-01-26,VXZ,36.0,27604.75,3.0,1.8,0.986
2026-01-27,PULS,0.143,110.19,1.0,0.007,0.046
2026-01-27,VXZ,-0.343,263.92,3.0,0.017,0.051
2026-01-28,PULS,0.009,6.67,1.0,0.0,0.046
2026-01-28,VXZ,0.091,70.19,3.0,0.005,0.047
2026-01-29,PULS,36.302,28035.97,1.0,1.815,0.656
2026-01-29,VXZ,-36.203,27959.12,3.0,1.81,0.982
2026-01-30,PULS,-36.0,27803.26,1.0,1.8,0.651
2026-01-30,ZVOL,36.0,27803.26,15.0,5.4,4.959
2026-02-02,PULS,36.374,28248.79,1.01,1.819,0.66
2026-02-02,ZVOL,-36.374,28248.79,15.0,5.456,4.973
2026-02-03,PULS,-36.0,27959.26,1.01,1.8,0.653
2026-02-03,ZVOL,36.0,27959.26,15.0,5.4,4.95
2026-02-04,PULS,-16.222,12550.68,1.01,0.811,0.294
2026-02-04,ZVOL,16.222,12550.68,15.0,2.433,2.241
2026-02-05,PULS,-24.298,18685.59,1.01,1.215,0.44
2026-02-05,ZVOL,24.298,18685.59,15.0,3.645,3.374
2026-02-06,PULS,76.363,59603.89,1.01,3.818,1.384
2026-02-06,ZVOL,-76.363,59603.89,15.0,11.454,10.505
2026-02-12,PULS,-52.0,40574.17,1.01,2.6,0.942
2026-02-12,ZVOL,52.0,40574.17,15.0,7.8,7.191
2026-02-13,PULS,-0.191,148.43,1.01,0.01,0.046
2026-02-13,ZVOL,0.191,148.43,15.0,0.029,0.059
2026-02-17,PULS,52.275,40871.69,1.01,2.614,0.946
2026-02-17,ZVOL,-52.275,40871.69,15.0,7.841,7.215
2026-02-20,PULS,-36.0,28153.53,1.01,1.8,0.651
2026-02-20,VXZ,36.0,28153.53,3.0,1.8,0.971
2026-02-23,PULS,36.245,28448.68,1.0,1.812,0.656
2026-02-23,VXZ,-36.245,28448.68,3.0,1.812,0.973
2026-02-25,PULS,-36.0,28246.22,1.0,1.8,0.651
2026-02-25,VXZ,35.7,28010.83,3.0,1.785,0.964
2026-02-26,PULS,36.096,28387.34,1.0,1.805,0.653
2026-02-26,VXZ,-35.896,28230.32,3.0,1.795,0.966
2026-03-03,PULS,-52.0,40869.52,1.01,2.6,0.944
2026-03-03,ZVOL,52.0,40869.52,15.0,7.8,7.45
2026-03-04,PULS,52.292,41319.04,1.01,2.615,0.949
