date,ticker,delta_weight_pct,notional_compounding_$,half_spread_bps,drag_composer_bps_of_nav,drag_ibkr_bps_of_nav
2023-09-06,LABD,0.072,135.22,3.12,0.004,0.02
2023-09-06,TMV,0.096,180.76,2.0,0.005,0.02
2023-09-06,BIL,-0.167,315.98,0.55,0.008,0.019
2023-09-07,LABD,-0.764,1455.21,3.0,0.038,0.041
2023-09-07,TMV,0.343,653.39,2.0,0.017,0.022
2023-09-07,BIL,0.421,801.82,0.55,0.021,0.02
2023-09-08,LABD,-0.161,305.86,3.0,0.008,0.021
2023-09-08,TMV,0.248,471.47,2.0,0.012,0.021
2023-09-08,BIL,-0.087,165.6,0.55,0.004,0.019
2023-09-11,LABD,0.254,485.38,3.0,0.013,0.022
2023-09-11,TMV,-0.436,832.44,2.0,0.022,0.023
2023-09-11,BIL,0.182,347.06,0.55,0.009,0.019
2023-09-12,LABD,0.054,102.55,3.03,0.003,0.019
2023-09-12,TMV,0.277,525.53,2.0,0.014,0.021
2023-09-12,BIL,-0.331,628.08,0.55,0.017,0.019
2023-09-13,LABD,-25.495,48683.99,3.0,1.275,1.359
2023-09-13,TMV,-24.891,47530.88,2.0,1.245,0.685
2023-09-13,BIL,50.386,96214.88,0.55,2.519,0.495
2023-09-14,LABD,25.0,47729.66,3.0,1.25,1.328
2023-09-14,TMV,25.0,47729.66,2.0,1.25,0.678
2023-09-14,BIL,-50.0,95459.31,0.55,2.5,0.491
2023-09-15,LABD,-0.724,1404.02,3.0,0.036,0.037
2023-09-15,TMV,-0.01,19.6,2.0,0.001,0.018
2023-09-15,BIL,0.735,1423.62,0.55,0.037,0.02
2023-09-18,LABD,-0.898,1754.44,3.0,0.045,0.045
2023-09-18,TMV,0.529,1032.41,2.0,0.026,0.023
2023-09-18,BIL,0.37,722.03,0.55,0.018,0.019
2023-09-19,LABD,0.165,323.71,3.0,0.008,0.02
2023-09-19,TMV,-0.414,811.96,2.0,0.021,0.022
2023-09-19,BIL,0.249,488.25,0.55,0.012,0.019
2023-09-20,LABD,-26.263,52281.76,3.0,1.313,1.265
2023-09-20,TMV,0.551,1096.07,2.0,0.028,0.023
2023-09-20,BIL,25.713,51185.69,0.55,1.286,0.252
2023-09-21,SVXY,50.0,101460.64,2.0,2.5,0.872
2023-09-21,TMV,-1.421,2883.87,2.0,0.071,0.037
2023-09-21,BIL,-48.579,98576.77,0.55,2.429,0.477
2023-09-22,SVXY,-50.283,101347.64,2.0,2.514,0.877
2023-09-22,TMV,-24.565,49511.77,2.0,1.228,0.642
2023-09-22,BIL,74.847,150859.4,0.55,3.742,0.734
2023-09-27,LABD,25.0,50403.57,3.0,1.25,1.194
2023-09-27,BIL,-25.0,50403.57,0.54,1.25,0.245
2023-09-28,LABD,-0.145,292.5,3.0,0.007,0.019
2023-09-28,BIL,0.145,292.5,0.54,0.007,0.018
2023-09-29,LABD,-25.556,52019.26,3.0,1.278,1.19
2023-09-29,BIL,25.556,52019.26,0.54,1.278,0.25
2023-10-03,TMF,50.0,101734.15,11.63,5.814,10.465
2023-10-03,LABD,25.0,50867.08,3.0,1.25,1.087
2023-10-03,BIL,-75.0,152601.23,0.55,3.75,0.738
2023-10-04,TMF,-50.542,105437.12,11.21,5.666,10.199
2023-10-04,LABD,-25.091,52342.55,3.0,1.255,1.071
2023-10-04,BIL,75.633,157779.67,0.55,3.782,0.744
2023-10-12,SVXY,50.0,104401.06,2.0,2.5,0.872
2023-10-12,BIL,-50.0,104401.06,0.55,2.5,0.491
2023-10-13,SVXY,-48.454,98111.36,2.0,2.423,0.868
2023-10-13,BIL,48.454,98111.36,0.55,2.423,0.476
2023-10-18,TMV,25.0,50624.86,2.0,1.25,0.575
2023-10-18,BIL,-25.0,50624.86,0.55,1.25,0.245
2023-10-19,TMV,-1.115,2292.78,2.0,0.056,0.028
2023-10-19,BIL,1.115,2292.78,0.55,0.056,0.02
2023-10-20,TMV,-24.73,50669.93,2.0,1.236,0.555
2023-10-20,BIL,24.73,50669.93,0.55,1.236,0.243
2023-11-14,UVXY,50.0,102728.01,4.15,2.5,3.731
2023-11-14,BIL,-50.0,102728.01,0.55,2.5,0.491
2023-11-15,UVXY,-49.13,99186.67,4.29,2.456,3.795
2023-11-15,BIL,49.13,99186.67,0.55,2.456,0.483
2023-12-13,UVXY,50.0,101287.75,5.8,2.9,5.22
2023-12-13,BIL,-50.0,101287.75,0.55,2.5,0.491
2023-12-14,SOXL,50.0,100964.6,1.66,2.5,1.491
2023-12-14,UVXY,-49.844,100648.87,5.83,2.908,5.234
2023-12-14,BIL,-0.156,315.73,0.55,0.008,0.018
2023-12-15,SOXL,-50.305,102182.28,1.64,2.515,1.481
2023-12-15,BIL,50.305,102182.28,0.55,2.515,0.494
2024-01-05,LABD,25.0,50914.31,5.17,1.293,2.327
2024-01-05,BIL,-25.0,50914.31,0.55,1.25,0.246
2024-01-08,LABD,-22.327,43902.78,6.0,1.339,2.409
2024-01-08,BIL,22.327,43902.78,0.55,1.116,0.22
2024-01-19,LABD,25.0,49242.01,4.85,1.25,2.184
2024-01-19,BIL,-25.0,49242.01,0.55,1.25,0.245
2024-01-22,UVXY,50.0,96818.26,6.6,3.298,5.937
2024-01-22,LABD,-23.739,45968.13,5.2,1.234,2.221
2024-01-22,BIL,-26.261,50850.14,0.55,1.313,0.258
2024-01-23,UVXY,-48.816,92302.75,6.92,3.376,6.077
2024-01-23,BIL,48.816,92302.75,0.55,2.441,0.479
2024-02-13,LABD,25.0,47384.56,5.28,1.32,2.376
2024-02-13,TMV,25.0,47384.56,2.0,1.25,0.699
2024-02-13,BIL,-50.0,94769.12,0.55,2.5,0.492
2024-02-14,LABD,1.519,2809.3,5.76,0.087,0.157
2024-02-14,TMV,-0.271,501.47,2.0,0.014,0.022
2024-02-14,BIL,-1.248,2307.83,0.55,0.062,0.022
2024-02-15,LABD,-23.783,43076.11,6.18,1.47,2.646
2024-02-15,TMV,-25.153,45556.81,2.0,1.258,0.717
2024-02-15,BIL,48.936,88632.92,0.55,2.447,0.481
2024-02-16,LABD,25.0,45266.38,6.16,1.539,2.771
2024-02-16,TMV,25.0,45266.38,2.0,1.25,0.704
2024-02-16,BIL,-50.0,90532.75,0.55,2.5,0.491
2024-02-20,LABD,-0.514,936.3,6.0,0.031,0.055
2024-02-20,TMV,0.201,365.96,2.0,0.01,0.021
2024-02-20,BIL,0.313,570.34,0.55,0.016,0.02
2024-02-21,LABD,0.128,234.98,6.0,0.008,0.023
2024-02-21,TMV,-25.38,46474.13,2.0,1.269,0.706
2024-02-21,BIL,25.251,46239.15,0.55,1.263,0.248
2024-02-22,LABD,1.059,1911.94,6.35,0.067,0.121
2024-02-22,TMV,25.0,45154.37,2.0,1.25,0.701
2024-02-22,BIL,-26.059,47066.31,0.55,1.303,0.256
2024-02-23,LABD,-24.94,44387.3,6.45,1.609,2.896
2024-02-23,TMV,-24.338,43316.57,2.0,1.217,0.701
2024-02-23,BIL,49.278,87703.87,0.55,2.464,0.484
2024-02-27,LABD,25.0,44481.26,8.47,2.119,3.814
2024-02-27,TMV,25.0,44481.26,2.0,1.25,0.705
2024-02-27,BIL,-50.0,88962.52,0.55,2.5,0.491
2024-02-28,LABD,-25.841,46191.34,8.16,2.108,3.794
2024-02-28,TMV,-24.411,43636.29,2.0,1.221,0.697
2024-02-28,BIL,50.252,89827.63,0.55,2.513,0.493
2024-03-14,LABD,25.0,44775.51,6.66,1.664,2.996
2024-03-14,TMV,25.0,44775.51,2.0,1.25,0.707
2024-03-14,BIL,-50.0,89551.01,0.55,2.5,0.491
2024-03-15,LABD,0.213,381.52,6.73,0.014,0.027
2024-03-15,TMV,-0.096,171.05,2.0,0.005,0.021
2024-03-15,BIL,-0.118,210.46,0.55,0.006,0.02
2024-03-18,LABD,-0.981,1781.93,6.37,0.062,0.112
2024-03-18,TMV,0.167,304.29,2.0,0.008,0.021
2024-03-18,BIL,0.813,1477.64,0.55,0.041,0.021
2024-03-19,LABD,0.547,984.43,6.63,0.036,0.065
2024-03-19,TMV,-0.048,85.73,2.0,0.002,0.02
2024-03-19,BIL,-0.499,898.7,0.55,0.025,0.021
2024-03-20,LABD,-24.111,42874.18,6.95,1.677,3.018
2024-03-20,TMV,-25.314,45012.38,2.0,1.266,0.72
2024-03-20,BIL,49.425,87886.56,0.55,2.471,0.485
2024-03-28,TQQQ,50.0,88989.91,0.81,2.5,0.731
2024-03-28,BIL,-50.0,88989.91,0.54,2.5,0.49
2024-04-01,TQQQ,-50.147,89492.81,0.81,2.507,0.729
2024-04-01,LABD,25.0,44615.23,6.64,1.66,2.988
2024-04-01,TMV,25.0,44615.23,2.0,1.25,0.709
2024-04-01,BIL,0.147,262.35,0.55,0.007,0.02
2024-04-02,LABD,-1.747,3208.46,6.03,0.105,0.19
2024-04-02,TMV,0.348,639.22,2.0,0.017,0.023
2024-04-02,BIL,1.399,2569.24,0.55,0.07,0.023
2024-04-03,LABD,0.218,399.35,6.1,0.013,0.026
2024-04-03,TMV,-0.11,201.26,2.0,0.005,0.02
2024-04-03,BIL,-0.108,198.09,0.55,0.005,0.019
2024-04-04,LABD,-26.062,48130.33,5.8,1.512,2.721
2024-04-04,TMV,-24.331,44933.35,2.0,1.217,0.691
2024-04-04,BIL,50.393,93063.67,0.55,2.52,0.496
2024-04-05,LABD,25.0,46155.0,5.92,1.481,2.666
2024-04-05,TMV,25.0,46155.0,2.0,1.25,0.691
2024-04-05,BIL,-50.0,92310.01,0.55,2.5,0.492
2024-04-08,LABD,0.137,251.74,5.97,0.008,0.023
2024-04-08,TMV,-0.048,88.91,2.0,0.002,0.019
2024-04-08,BIL,-0.088,162.83,0.55,0.004,0.019
2024-04-09,LABD,0.581,1053.68,6.21,0.036,0.065
2024-04-09,TMV,0.264,478.07,2.0,0.013,0.022
2024-04-09,BIL,-0.845,1531.75,0.55,0.042,0.022
2024-04-10,UVXY,50.0,93399.23,7.26,3.628,6.531
2024-04-10,LABD,-0.663,1238.9,5.87,0.039,0.07
2024-04-10,TMV,-0.831,1552.49,2.0,0.042,0.027
2024-04-10,BIL,-48.506,90607.84,0.55,2.425,0.477
2024-04-11,UVXY,-49.797,90993.54,1.49,2.49,1.335
2024-04-11,LABD,0.716,1307.5,6.17,0.044,0.08
2024-04-11,TMV,-0.918,1678.19,2.0,0.046,0.028
2024-04-11,BIL,50.0,91364.23,0.55,2.5,0.491
2024-04-12,LABD,-2.074,3878.94,5.57,0.115,0.208
2024-04-12,TMV,0.92,1720.92,2.0,0.046,0.028
2024-04-12,BIL,1.154,2158.01,0.55,0.058,0.022
2024-04-15,LABD,-0.793,1523.08,5.26,0.042,0.075
2024-04-15,TMV,-0.485,930.44,2.0,0.024,0.023
2024-04-15,BIL,1.278,2453.52,0.55,0.064,0.022
2024-04-16,LABD,-0.382,741.4,5.12,0.02,0.035
2024-04-16,TMV,-0.201,390.04,2.0,0.01,0.02
2024-04-16,BIL,0.582,1131.45,0.55,0.029,0.02
2024-04-17,LABD,-0.793,1540.52,4.96,0.04,0.071
2024-04-17,TMV,0.798,1549.82,2.0,0.04,0.026
2024-04-17,BIL,-0.005,9.3,0.55,0.0,0.018
2024-04-18,LABD,-0.695,1370.74,4.75,0.035,0.059
2024-04-18,TMV,-0.038,75.24,2.0,0.002,0.018
2024-04-18,BIL,0.733,1445.98,0.55,0.037,0.02
2024-04-19,LABD,-0.556,1101.68,4.63,0.028,0.046
2024-04-19,TMV,0.348,690.39,2.0,0.017,0.021
2024-04-19,BIL,0.208,411.29,0.55,0.01,0.018
2024-04-22,LABD,-24.251,47627.93,4.81,1.213,2.101
2024-04-22,TMV,-25.322,49731.61,2.0,1.266,0.666
2024-04-22,BIL,49.573,97359.55,0.55,2.479,0.487
2024-04-26,LABD,25.0,49105.96,4.75,1.25,2.139
2024-04-26,TMV,25.0,49105.96,2.0,1.25,0.646
2024-04-26,BIL,-50.0,98211.92,0.54,2.5,0.49
2024-04-29,LABD,-23.625,45209.65,5.16,1.219,2.194
2024-04-29,TMV,-25.068,47970.94,2.0,1.253,0.657
2024-04-29,BIL,48.692,93180.59,0.54,2.435,0.477
2024-04-30,LABD,25.0,47834.49,4.97,1.25,2.237
2024-04-30,BIL,-25.0,47834.49,0.54,1.25,0.245
2024-05-01,LABD,1.974,3680.22,5.54,0.109,0.197
2024-05-01,BIL,-1.974,3680.22,0.55,0.099,0.024
2024-05-02,LABD,-24.425,45211.74,5.71,1.394,2.509
2024-05-02,BIL,24.425,45211.74,0.55,1.221,0.24
2024-05-29,LABD,25.0,46420.92,5.58,1.395,2.511
2024-05-29,BIL,-25.0,46420.92,0.54,1.25,0.245
2024-05-30,LABD,0.958,1756.15,5.88,0.056,0.101
2024-05-30,BIL,-0.958,1756.15,0.54,0.048,0.022
2024-05-31,LABD,-24.93,45672.28,5.9,1.47,2.646
2024-05-31,BIL,24.93,45672.28,0.54,1.246,0.244
2024-07-01,LABD,25.0,45976.49,6.9,1.724,3.103
2024-07-01,TMV,25.0,45976.49,2.0,1.25,0.681
2024-07-01,BIL,-50.0,91952.99,0.55,2.5,0.492
2024-07-02,LABD,-26.154,48487.83,6.54,1.709,3.077
2024-07-02,TMV,-24.268,44990.61,2.0,1.213,0.67
2024-07-02,BIL,50.422,93478.45,0.55,2.521,0.496
2024-07-17,SOXL,50.0,92852.0,1.0,2.5,0.88
2024-07-17,BIL,-50.0,92852.0,0.55,2.5,0.491
2024-07-18,SOXL,-50.051,93002.33,1.0,2.503,0.88
2024-07-18,BIL,50.051,93002.33,0.55,2.503,0.492
2024-07-24,LABD,25.0,46482.81,8.4,2.101,3.782
2024-07-24,BIL,-25.0,46482.81,0.55,1.25,0.245
2024-07-25,LABD,-23.945,43894.44,8.9,2.13,3.835
2024-07-25,BIL,23.945,43894.44,0.55,1.197,0.235
2024-08-02,UVXY,50.0,91760.55,1.28,2.5,1.153
2024-08-02,BIL,-50.0,91760.55,0.55,2.5,0.492
2024-08-05,UVXY,-61.286,145152.37,1.0,3.064,0.951
2024-08-05,BIL,61.286,145152.37,0.55,3.064,0.603
2024-08-29,UVXY,50.0,118750.01,2.2,2.5,1.976
2024-08-29,BIL,-50.0,118750.01,0.54,2.5,0.49
2024-08-30,UVXY,1.067,2483.49,2.29,0.053,0.044
2024-08-30,BIL,-1.067,2483.49,0.54,0.053,0.018
2024-09-03,UVXY,-56.444,150722.25,1.77,2.822,1.795
2024-09-03,BIL,56.444,150722.25,0.55,2.822,0.555
2024-10-04,UVXY,50.0,134062.73,1.82,2.5,1.639
2024-10-04,BIL,-50.0,134062.73,0.55,2.5,0.492
2024-10-07,UVXY,-53.054,151453.84,1.61,2.653,1.538
2024-10-07,BIL,53.054,151453.84,0.55,2.653,0.522
2024-10-16,LABD,25.0,71419.12,8.94,2.236,4.025
2024-10-16,BIL,-25.0,71419.12,0.55,1.25,0.246
2024-10-17,LABD,-25.496,73315.99,8.71,2.221,3.998
2024-10-17,BIL,25.496,73315.99,0.55,1.275,0.25
2024-10-18,LABD,25.0,71895.86,8.83,2.208,3.975
2024-10-18,BIL,-25.0,71895.86,0.55,1.25,0.245
2024-10-21,LABD,-25.912,75431.8,8.42,2.181,3.926
2024-10-21,BIL,25.912,75431.8,0.55,1.296,0.254
2024-10-28,LABD,25.0,72805.76,8.5,2.126,3.827
2024-10-28,BIL,-25.0,72805.76,0.54,1.25,0.245
2024-10-29,LABD,0.036,104.77,8.52,0.003,0.014
2024-10-29,BIL,-0.036,104.77,0.54,0.002,0.012
2024-10-30,LABD,-25.125,73263.74,8.46,2.126,3.826
2024-10-30,BIL,25.125,73263.74,0.54,1.256,0.246
2024-11-01,LABD,25.0,72925.7,8.68,2.17,3.906
2024-11-01,BIL,-25.0,72925.7,0.55,1.25,0.246
2024-11-04,LABD,-24.963,72780.48,8.7,2.171,3.907
2024-11-04,BIL,24.963,72780.48,0.55,1.248,0.246
2024-11-05,LABD,25.0,72868.7,9.06,2.264,4.076
2024-11-05,BIL,-25.0,72868.7,0.55,1.25,0.246
2024-11-06,SVXY,50.0,143839.5,2.0,2.5,1.136
2024-11-06,LABD,0.967,2782.7,9.54,0.092,0.166
2024-11-06,BIL,-50.967,146622.2,0.55,2.548,0.501
2024-11-07,SVXY,-50.627,146015.22,2.0,2.531,1.14
2024-11-07,UVXY,50.0,144207.66,2.37,2.5,2.13
2024-11-07,LABD,0.553,1593.6,9.73,0.054,0.097
2024-11-07,BIL,0.074,213.95,0.55,0.004,0.012
2024-11-08,UVXY,-0.159,454.07,2.39,0.008,0.014
2024-11-08,LABD,-24.519,69841.53,10.04,2.462,4.431
2024-11-08,BIL,24.679,70295.6,0.55,1.234,0.243
2024-11-11,UVXY,0.105,298.21,2.4,0.005,0.014
2024-11-11,LABD,25.0,71034.99,9.86,2.465,4.438
2024-11-11,BIL,-25.105,71333.2,0.55,1.255,0.247
2024-11-12,SPXL,50.0,144600.27,1.0,2.5,0.43
2024-11-12,UVXY,-48.816,141177.05,2.41,2.441,2.119
2024-11-12,LABD,-1.632,4718.46,9.09,0.148,0.267
2024-11-12,BIL,0.448,1295.24,0.55,0.022,0.013
2024-11-13,SPXL,-49.858,144766.19,1.0,2.493,0.428
2024-11-13,LABD,-0.249,724.44,8.96,0.022,0.04
2024-11-13,BIL,50.107,145490.63,0.55,2.505,0.492
2024-11-14,LABD,-1.708,5072.25,8.2,0.14,0.252
2024-11-14,TMV,25.0,74262.87,2.0,1.25,0.695
2024-11-14,BIL,-23.292,69190.62,0.55,1.165,0.229
2024-11-15,LABD,-27.827,86148.38,7.06,1.965,3.537
2024-11-15,TMV,-24.206,74935.79,2.0,1.21,0.669
2024-11-15,BIL,52.033,161084.16,0.55,2.602,0.511
2024-11-26,SOXL,50.0,154879.93,1.78,2.5,1.6
2024-11-26,BIL,-50.0,154879.93,0.55,2.5,0.491
2024-11-27,SOXL,1.052,3191.19,1.85,0.053,0.035
2024-11-27,BIL,-1.052,3191.19,0.54,0.053,0.014
2024-11-29,SOXL,-50.976,157730.65,1.78,2.549,1.635
2024-11-29,UVXY,50.0,154711.74,2.59,2.5,2.332
2024-11-29,BIL,0.976,3018.91,0.54,0.049,0.014
2024-12-02,UVXY,-49.693,152790.48,2.62,2.485,2.345
2024-12-02,BIL,49.693,152790.48,0.55,2.485,0.489
2024-12-04,UVXY,50.0,153704.78,2.62,2.5,2.362
2024-12-04,BIL,-50.0,153704.78,0.55,2.5,0.492
2024-12-05,TQQQ,50.0,154077.7,0.58,2.5,0.526
2024-12-05,UVXY,-50.141,154512.85,2.61,2.507,2.355
2024-12-05,BIL,0.141,435.15,0.55,0.007,0.012
2024-12-06,TQQQ,-50.624,157957.45,0.57,2.531,0.519
2024-12-06,UVXY,50.0,156010.79,2.68,2.5,2.413
2024-12-06,BIL,0.624,1946.67,0.55,0.031,0.013
2024-12-09,UVXY,-50.802,161028.51,2.6,2.54,2.374
2024-12-09,BIL,50.802,161028.51,0.55,2.54,0.499
2024-12-16,LABD,25.0,79280.82,7.81,1.953,3.516
2024-12-16,TMV,25.0,79280.82,2.0,1.25,0.698
2024-12-16,BIL,-50.0,158561.64,0.55,2.5,0.491
2024-12-17,LABD,-0.19,602.35,7.75,0.015,0.026
2024-12-17,TMV,0.185,585.65,2.0,0.009,0.013
2024-12-17,BIL,0.005,16.7,0.55,0.0,0.011
2024-12-18,TQQQ,50.0,166021.26,0.61,2.5,0.548
2024-12-18,LABD,-2.496,8288.36,6.73,0.168,0.302
2024-12-18,TMV,0.235,780.83,2.0,0.012,0.013
2024-12-18,BIL,-47.739,158513.72,0.55,2.387,0.469
2024-12-19,TQQQ,-49.075,163592.75,0.62,2.454,0.546
2024-12-19,LABD,0.077,257.72,6.72,0.005,0.013
2024-12-19,TMV,-1.002,3341.32,2.0,0.05,0.027
2024-12-19,BIL,50.0,166676.34,0.55,2.5,0.493
2024-12-20,LABD,-24.211,79488.93,7.04,1.705,3.069
2024-12-20,TMV,-25.026,82163.79,2.0,1.251,0.673
2024-12-20,BIL,49.237,161652.71,0.55,2.462,0.485
2024-12-23,LABD,25.0,82058.13,7.32,1.83,3.294
2024-12-23,BIL,-25.0,82058.13,0.55,1.25,0.246
2024-12-24,LABD,0.032,103.61,7.33,0.002,0.012
2024-12-24,BIL,-0.032,103.61,0.55,0.002,0.011
2024-12-26,LABD,0.447,1456.98,7.51,0.034,0.06
2024-12-26,BIL,-0.447,1456.98,0.55,0.022,0.012
2024-12-27,LABD,-0.772,2545.31,7.2,0.056,0.1
2024-12-27,BIL,0.772,2545.31,0.55,0.039,0.013
2024-12-30,LABD,-25.934,86592.3,6.86,1.779,3.202
2024-12-30,BIL,25.934,86592.3,0.55,1.297,0.255
2025-01-03,LABD,25.0,83498.53,7.45,1.863,3.353
2025-01-03,BIL,-25.0,83498.53,0.55,1.25,0.246
2025-01-06,LABD,-25.137,84098.95,7.4,1.859,3.347
2025-01-06,BIL,25.137,84098.95,0.55,1.257,0.247
2025-01-07,LABD,25.0,83636.11,7.55,1.888,3.399
2025-01-07,BIL,-25.0,83636.11,0.55,1.25,0.246
2025-01-08,LABD,-0.306,1028.59,7.43,0.023,0.041
2025-01-08,BIL,0.306,1028.59,0.55,0.015,0.011
2025-01-10,LABD,-26.815,92333.54,6.76,1.812,3.261
2025-01-10,BIL,26.815,92333.54,0.55,1.341,0.264
2025-01-30,UVXY,50.0,172418.81,2.72,2.5,2.446
2025-01-30,BIL,-50.0,172418.81,0.55,2.5,0.491
2025-01-31,UVXY,-51.276,181410.75,2.58,2.564,2.382
2025-01-31,BIL,51.276,181410.75,0.54,2.564,0.503
2025-03-11,TMV,25.0,88808.16,2.0,1.25,0.706
2025-03-11,BIL,-25.0,88808.16,0.55,1.25,0.246
2025-03-12,TMV,-0.349,1244.84,2.0,0.017,0.013
2025-03-12,BIL,0.349,1244.84,0.55,0.017,0.011
2025-03-13,TMV,0.493,1747.15,2.0,0.025,0.015
2025-03-13,BIL,-0.493,1747.15,0.55,0.025,0.011
2025-03-14,TMV,-0.307,1094.76,2.0,0.015,0.013
2025-03-14,BIL,0.307,1094.76,0.55,0.015,0.011
2025-03-17,TMV,0.255,906.09,2.0,0.013,0.012
2025-03-17,BIL,-0.255,906.09,0.55,0.013,0.011
2025-03-18,TMV,0.074,262.71,2.0,0.004,0.011
2025-03-18,BIL,-0.074,262.71,0.55,0.004,0.01
2025-03-19,TMV,-24.742,87455.41,2.0,1.237,0.709
2025-03-19,BIL,24.742,87455.41,0.55,1.237,0.243
2025-03-24,LABD,25.0,88368.83,6.83,1.708,3.074
2025-03-24,TMV,25.0,88368.83,2.0,1.25,0.694
2025-03-24,BIL,-50.0,176737.67,0.55,2.5,0.491
2025-03-25,LABD,-1.081,3878.33,6.5,0.07,0.127
2025-03-25,TMV,0.367,1315.47,2.0,0.018,0.013
2025-03-25,BIL,0.715,2562.86,0.55,0.036,0.012
2025-03-26,LABD,-26.183,96043.76,6.07,1.589,2.86
2025-03-26,TMV,0.058,212.1,2.0,0.003,0.01
2025-03-26,BIL,26.125,95831.66,0.55,1.306,0.256
2025-03-27,TMV,-0.168,619.06,2.0,0.008,0.011
2025-03-27,BIL,0.168,619.06,0.55,0.008,0.01
2025-03-28,TMV,-24.236,88229.77,2.0,1.212,0.683
2025-03-28,BIL,24.236,88229.77,0.55,1.212,0.238
2025-04-04,SOXL,50.0,182072.57,5.73,2.864,5.155
2025-04-04,BIL,-50.0,182072.57,0.55,2.5,0.492
2025-04-07,SOXL,-51.172,190728.27,5.46,2.796,5.033
2025-04-07,SVXY,50.0,186360.87,2.0,2.5,1.389
2025-04-07,BIL,1.172,4367.41,0.55,0.059,0.013
2025-04-08,SVXY,-48.283,173942.03,2.0,2.414,1.402
2025-04-08,BIL,48.283,173942.03,0.55,2.414,0.475
2025-04-09,UVXY,50.0,180035.17,1.53,2.5,1.38
2025-04-09,BIL,-50.0,180035.17,0.55,2.5,0.492
2025-04-10,SVXY,50.0,205282.56,2.0,2.5,1.451
2025-04-10,UVXY,-56.173,230624.91,1.2,2.809,1.209
2025-04-10,BIL,6.173,25342.35,0.55,0.309,0.061
2025-04-11,SVXY,-50.316,207877.36,2.0,2.516,1.448
2025-04-11,BIL,50.316,207877.36,0.55,2.516,0.495
2025-05-02,LABD,25.0,103498.13,6.47,1.617,2.911
2025-05-02,BIL,-25.0,103498.13,0.55,1.25,0.246
2025-05-05,LABD,-0.506,2108.76,6.3,0.032,0.057
2025-05-05,BIL,0.506,2108.76,0.55,0.025,0.01
2025-05-06,LABD,-28.635,125423.17,5.23,1.498,2.696
2025-05-06,BIL,28.635,125423.17,0.55,1.432,0.282
2025-05-20,LABD,25.0,109639.44,6.27,1.568,2.823
2025-05-20,BIL,-25.0,109639.44,0.55,1.25,0.246
2025-05-21,LABD,-1.429,6387.63,5.82,0.083,0.15
2025-05-21,BIL,1.429,6387.63,0.55,0.071,0.014
2025-05-22,LABD,-0.061,274.47,5.8,0.004,0.01
2025-05-22,BIL,0.061,274.47,0.55,0.003,0.008
2025-05-23,LABD,-25.165,112902.49,5.75,1.446,2.603
2025-05-23,BIL,25.165,112902.49,0.55,1.258,0.247
2025-06-06,LABD,25.0,112286.68,7.01,1.753,3.156
2025-06-06,BIL,-25.0,112286.68,0.55,1.25,0.246
2025-06-09,LABD,-25.075,112730.11,6.98,1.751,3.152
2025-06-09,BIL,25.075,112730.11,0.55,1.254,0.247
2025-07-08,LABD,25.0,112700.99,7.14,1.786,3.214
2025-07-08,TMV,25.0,112700.99,2.0,1.25,0.661
2025-07-08,BIL,-50.0,225401.97,0.55,2.5,0.492
2025-07-09,LABD,-23.056,100256.26,8.03,1.85,3.331
2025-07-09,TMV,-25.126,109254.68,2.0,1.256,0.677
2025-07-09,BIL,48.182,209510.95,0.55,2.409,0.474
2025-07-10,UVXY,50.0,217351.53,2.96,2.5,2.663
2025-07-10,BIL,-50.0,217351.53,0.55,2.5,0.492
2025-07-11,UVXY,-50.186,218910.67,2.94,2.509,2.652
2025-07-11,BIL,50.186,218910.67,0.55,2.509,0.493
2025-07-14,LABD,25.0,109005.57,8.16,2.039,3.67
2025-07-14,TMV,25.0,109005.57,2.0,1.25,0.655
2025-07-14,BIL,-50.0,218011.14,0.55,2.5,0.491
2025-07-15,LABD,-1.294,5784.06,7.56,0.098,0.176
2025-07-15,TMV,0.068,305.4,2.0,0.003,0.009
2025-07-15,BIL,1.226,5478.66,0.55,0.061,0.012
2025-07-16,LABD,-23.809,104600.41,8.08,1.923,3.462
2025-07-16,TMV,-25.331,111289.14,2.0,1.267,0.656
2025-07-16,BIL,49.14,215889.55,0.55,2.457,0.483
2025-09-25,LABD,25.0,110709.57,10.82,2.706,4.87
2025-09-25,BIL,-25.0,110709.57,0.55,1.25,0.245
2025-09-26,LABD,1.16,5058.11,11.52,0.134,0.241
2025-09-26,TMV,25.0,109031.37,2.0,1.25,0.707
2025-09-26,BIL,-26.16,114089.48,0.55,1.308,0.257
2025-09-29,LABD,-24.302,104155.55,3.0,1.215,0.745
2025-09-29,TMV,-24.84,106464.39,2.0,1.242,0.713
2025-09-29,BIL,49.142,210619.93,0.54,2.457,0.482
2025-10-30,LABD,25.0,107473.88,3.0,1.25,0.942
2025-10-30,BIL,-25.0,107473.88,0.55,1.25,0.245
2025-10-31,LABD,0.372,1593.67,3.0,0.019,0.014
2025-10-31,BIL,-0.372,1593.67,0.54,0.019,0.009
2025-11-03,LABD,-26.412,115163.19,3.0,1.321,0.964
2025-11-03,BIL,26.412,115163.19,0.55,1.321,0.26
2025-11-14,LABD,25.0,109132.11,3.0,1.25,0.982
2025-11-14,BIL,-25.0,109132.11,0.55,1.25,0.246
2025-11-17,LABD,0.302,1313.74,3.0,0.015,0.013
2025-11-17,BIL,-0.302,1313.74,0.55,0.015,0.009
