date,ticker,delta_weight_pct,notional_compounding_$,half_spread_bps,drag_composer_bps_of_nav,drag_ibkr_bps_of_nav
2025-02-27,UDOW,100.0,270857.8,1.5,5.0,1.417
2025-02-28,VBF,100.0,281517.89,3.21,5.0,5.773
2025-02-28,UDOW,-100.0,281517.89,1.5,5.0,1.391
2025-03-03,VBF,-100.0,282490.02,3.19,5.0,5.747
2025-03-03,TECL,100.0,282490.02,1.5,5.0,1.658
2025-03-05,VBF,100.0,292256.9,3.23,5.0,5.806
2025-03-05,TECL,-100.0,292256.9,1.5,5.0,1.627
2025-03-06,VBF,-100.0,289506.39,3.25,5.0,5.856
2025-03-06,QLD,100.0,289506.39,1.0,5.0,1.17
2025-03-07,VBF,100.0,293204.22,3.26,5.0,5.867
2025-03-07,QLD,-100.0,293204.22,1.0,5.0,1.161
2025-03-10,VBF,-100.0,291564.83,3.27,5.0,5.894
2025-03-10,QLD,100.0,291564.83,1.0,5.0,1.215
2025-03-14,VBF,100.0,298570.97,3.26,5.0,5.875
2025-03-14,QLD,-100.0,298570.97,1.0,5.0,1.197
2025-03-24,VBF,-100.0,298555.95,3.27,5.0,5.894
2025-03-24,UDOW,100.0,298555.95,1.5,5.0,1.457
2025-03-25,SSO,100.0,298898.61,1.0,5.0,1.239
2025-03-25,UDOW,-100.0,298898.61,1.5,5.0,1.455
2025-03-26,SSO,-100.0,291672.62,1.0,5.0,1.258
2025-03-26,TLT,100.0,291672.62,0.56,5.0,1.009
2025-03-28,ANGL,100.0,294543.97,1.73,5.0,3.122
2025-03-28,TLT,-100.0,294543.97,0.55,5.0,0.998
2025-04-03,SMH,100.0,291549.01,1.0,5.0,0.832
2025-04-03,ANGL,-100.0,291549.01,1.76,5.0,3.168
2025-04-07,SMH,-100.0,275360.86,1.0,5.0,0.852
2025-04-07,TECL,100.0,275360.86,1.5,5.0,2.393
2025-04-09,VBF,100.0,360397.75,3.31,5.0,5.964
2025-04-09,TECL,-100.0,360397.75,1.5,5.0,2.004
2025-04-15,VBF,-100.0,358355.49,3.33,5.0,5.992
2025-04-15,TLT,100.0,358355.49,0.57,5.0,1.025
2025-04-16,ANGL,100.0,359986.47,1.79,5.0,3.228
2025-04-16,TLT,-100.0,359986.47,0.57,5.0,1.019
2025-04-17,ANGL,-100.0,360906.59,1.79,5.0,3.217
2025-04-17,TLT,100.0,360906.59,0.57,5.0,1.028
2025-04-24,SSO,100.0,363461.98,1.0,5.0,1.341
2025-04-24,TLT,-100.0,363461.98,0.57,5.0,1.02
2025-04-25,TQQQ,100.0,368165.67,0.93,5.0,1.671
2025-04-25,SSO,-100.0,368165.67,1.0,5.0,1.33
2025-04-29,TQQQ,-100.0,374684.51,0.91,5.0,1.64
2025-04-29,SSO,100.0,374684.51,1.0,5.0,1.319
2025-05-01,TQQQ,100.0,379913.8,0.88,5.0,1.585
2025-05-01,SSO,-100.0,379913.8,1.0,5.0,1.307
2025-06-09,TQQQ,-100.0,498322.05,0.67,5.0,1.207
2025-06-09,TNA,100.0,498322.05,1.54,5.0,2.764
2025-06-10,TQQQ,100.0,506219.95,0.66,5.0,1.185
2025-06-10,TNA,-100.0,506219.95,1.51,5.0,2.718
2025-06-13,TQQQ,-100.0,484735.41,0.69,5.0,1.236
2025-06-13,SSO,100.0,484735.41,1.0,5.0,1.213
2025-06-16,TQQQ,100.0,493483.8,0.66,5.0,1.187
2025-06-16,SSO,-100.0,493483.8,1.0,5.0,1.2
2025-06-20,TQQQ,-100.0,471190.56,0.69,5.0,1.242
2025-06-20,SSO,100.0,471190.56,1.0,5.0,1.216
2025-06-24,TQQQ,100.0,490528.38,0.64,5.0,1.152
2025-06-24,SSO,-100.0,490528.38,1.0,5.0,1.188
2025-07-01,TQQQ,-100.0,508953.85,0.62,5.0,1.113
2025-07-01,UDOW,100.0,508953.85,1.5,5.0,1.419
2025-07-07,SSO,100.0,504559.09,1.0,5.0,1.16
2025-07-07,UDOW,-100.0,504559.09,1.5,5.0,1.424
2025-07-15,TQQQ,100.0,505321.59,0.59,5.0,1.061
2025-07-15,SSO,-100.0,505321.59,1.0,5.0,1.158
2025-07-22,TQQQ,-100.0,515931.99,0.58,5.0,1.038
2025-07-22,SSO,100.0,515931.99,1.0,5.0,1.145
2025-07-29,TQQQ,100.0,525217.0,0.56,5.0,1.007
2025-07-29,SSO,-100.0,525217.0,1.0,5.0,1.133
2025-08-05,TQQQ,-100.0,502724.28,0.58,5.0,1.051
2025-08-05,SSO,100.0,502724.28,1.0,5.0,1.148
2025-08-06,TQQQ,100.0,509571.49,0.56,5.0,1.013
2025-08-06,SSO,-100.0,509571.49,1.0,5.0,1.139
2025-08-13,TQQQ,-100.0,543543.82,0.53,5.0,0.949
2025-08-13,TNA,100.0,543543.82,1.24,5.0,2.239
2025-08-14,SSO,100.0,521505.03,1.0,5.0,1.116
2025-08-14,TNA,-100.0,521505.03,1.3,5.0,2.332
2025-08-19,SSO,-100.0,512138.63,1.0,5.0,1.126
2025-08-19,UDOW,100.0,512138.63,1.5,5.0,1.41
2025-08-25,TNA,100.0,523150.95,1.24,5.0,2.224
2025-08-25,UDOW,-100.0,523150.95,1.5,5.0,1.396
2025-08-29,TLT,100.0,540311.09,0.58,5.0,1.039
2025-08-29,TNA,-100.0,540311.09,1.2,5.0,2.152
2025-09-04,TLT,-100.0,545752.84,0.57,5.0,1.032
2025-09-04,TNA,100.0,545752.84,1.18,5.0,2.118
2025-09-09,TNA,-100.0,546091.94,1.17,5.0,2.115
2025-09-09,UDOW,100.0,546091.94,1.5,5.0,1.378
2025-09-10,SSO,100.0,537834.55,1.0,5.0,1.105
2025-09-10,UDOW,-100.0,537834.55,1.5,5.0,1.387
2025-09-11,SSO,-100.0,545983.79,1.0,5.0,1.095
2025-09-11,TNA,100.0,545983.79,1.12,5.0,2.017
2025-09-12,SSO,100.0,529170.52,1.0,5.0,1.096
2025-09-12,TNA,-100.0,529170.52,1.15,5.0,2.079
2025-09-15,TQQQ,100.0,534251.04,0.5,5.0,0.907
2025-09-15,SSO,-100.0,534251.04,1.0,5.0,1.09
2025-09-22,TQQQ,-100.0,563231.85,0.5,5.0,0.871
2025-09-22,UVXY,100.0,563231.85,4.63,5.0,8.341
2025-09-23,TQQQ,100.0,571520.21,0.5,5.0,0.883
2025-09-23,UVXY,-100.0,571520.21,4.56,5.0,8.212
2025-10-03,TQQQ,-100.0,583120.08,0.5,5.0,0.871
2025-10-03,UDOW,100.0,583120.08,1.5,5.0,1.344
2025-10-06,SSO,100.0,579757.22,1.0,5.0,1.071
2025-10-06,UDOW,-100.0,579757.22,1.5,5.0,1.346
2025-10-08,TQQQ,100.0,581554.31,0.5,5.0,0.847
2025-10-08,SSO,-100.0,581554.31,1.0,5.0,1.068
2025-10-13,TQQQ,-100.0,550811.81,0.5,5.0,0.88
2025-10-13,TNA,100.0,550811.81,1.08,5.0,1.951
2025-10-17,TQQQ,100.0,541659.32,0.5,5.0,0.875
2025-10-17,TNA,-100.0,541659.32,1.1,5.0,1.982
2025-10-21,TQQQ,-100.0,560773.95,0.5,5.0,0.853
2025-10-21,UDOW,100.0,560773.95,1.5,5.0,1.341
2025-10-23,SSO,100.0,552768.55,1.0,5.0,1.073
2025-10-23,UDOW,-100.0,552768.55,1.5,5.0,1.349
2025-10-24,SSO,-100.0,561063.81,1.0,5.0,1.064
2025-10-24,UDOW,100.0,561063.81,1.5,5.0,1.331
2025-10-27,TQQQ,100.0,571609.21,0.5,5.0,0.808
2025-10-27,UDOW,-100.0,571609.21,1.5,5.0,1.32
2025-10-30,TQQQ,-100.0,564452.27,0.5,5.0,0.815
2025-10-30,UDOW,100.0,564452.27,1.5,5.0,1.321
2025-11-03,TQQQ,100.0,557732.14,0.5,5.0,0.799
2025-11-03,UDOW,-100.0,557732.14,1.5,5.0,1.327
2025-11-04,TQQQ,-100.0,523068.76,0.5,5.0,0.835
2025-11-04,UDOW,100.0,523068.76,1.5,5.0,1.337
2025-11-10,SSO,100.0,530650.77,1.0,5.0,1.059
2025-11-10,UDOW,-100.0,530650.77,1.5,5.0,1.328
2025-11-11,SSO,-100.0,532523.08,1.0,5.0,1.056
2025-11-11,UDOW,100.0,532523.08,1.5,5.0,1.308
2025-11-13,ANGL,100.0,515944.54,1.71,5.0,3.081
2025-11-13,UDOW,-100.0,515944.54,1.5,5.0,1.325
2025-11-14,LQD,100.0,515414.95,0.5,5.0,0.84
2025-11-14,ANGL,-100.0,515414.95,1.71,5.0,3.081
2025-11-17,LQD,-100.0,515215.04,0.5,5.0,0.839
2025-11-17,ANGL,100.0,515215.04,1.72,5.0,3.09
2025-11-19,VBF,100.0,515127.63,3.24,5.0,5.837
2025-11-19,ANGL,-100.0,515127.63,1.71,5.0,3.086
2025-11-20,VBF,-100.0,518101.33,3.22,5.0,5.799
2025-11-20,TECL,100.0,518101.33,1.5,5.0,1.356
2025-11-21,VBF,100.0,522875.67,3.23,5.0,5.81
2025-11-21,TECL,-100.0,522875.67,1.5,5.0,1.349
2025-11-26,VBF,-100.0,527901.93,3.19,5.0,5.751
2025-11-26,TNA,100.0,527901.93,1.08,5.0,1.942
2025-12-01,SSO,100.0,516324.84,1.0,5.0,1.626
2025-12-01,TNA,-100.0,516324.84,1.1,5.0,1.983
2025-12-02,TQQQ,100.0,517583.35,0.9,5.0,1.627
2025-12-02,SSO,-100.0,517583.35,1.0,5.0,1.622
2025-12-03,TQQQ,-100.0,520700.02,0.9,5.0,1.616
2025-12-03,TNA,100.0,520700.02,1.05,5.0,1.893
2025-12-12,TNA,-100.0,544780.49,1.0,5.0,1.807
2025-12-12,UDOW,100.0,544780.49,1.5,5.0,1.837
2025-12-22,TNA,100.0,540035.16,1.0,5.0,1.802
2025-12-22,UDOW,-100.0,540035.16,1.5,5.0,1.846
2025-12-23,SSO,100.0,529433.32,1.0,5.0,1.599
2025-12-23,TNA,-100.0,529433.32,1.02,5.0,1.837
2025-12-24,SSO,-100.0,532531.35,1.0,5.0,1.594
2025-12-24,UDOW,100.0,532531.35,1.5,5.0,1.827
2025-12-29,SSO,100.0,523350.5,1.0,5.0,1.602
2025-12-29,UDOW,-100.0,523350.5,1.5,5.0,1.844
2025-12-30,SSO,-100.0,521396.15,1.0,5.0,1.605
2025-12-30,TLT,100.0,521396.15,0.57,5.0,1.024
2026-01-05,TLT,-100.0,518491.72,0.57,5.0,1.029
2026-01-05,UDOW,100.0,518491.72,1.5,5.0,1.812
2026-01-07,TNA,100.0,518045.77,1.0,5.0,1.783
2026-01-07,UDOW,-100.0,518045.77,1.5,5.0,1.812
2026-01-22,BSV,100.0,605231.84,1.0,5.0,1.326
2026-01-22,TNA,-100.0,605231.84,1.0,5.0,1.597
2026-01-23,BSV,-100.0,604996.97,1.0,5.0,1.325
2026-01-23,TNA,100.0,604996.97,1.0,5.0,1.662
2026-01-27,TQQQ,100.0,602973.78,0.88,5.0,1.592
2026-01-27,TNA,-100.0,602973.78,1.0,5.0,1.664
2026-01-30,TQQQ,-100.0,575296.31,0.93,5.0,1.667
2026-01-30,TLT,100.0,575296.31,0.57,5.0,1.033
2026-02-02,SSO,100.0,573065.31,1.0,5.0,1.585
2026-02-02,TLT,-100.0,573065.31,0.58,5.0,1.04
2026-02-03,SSO,-100.0,562541.08,1.0,5.0,1.604
2026-02-03,UDOW,100.0,562541.08,1.5,5.0,1.807
2026-02-05,TECL,100.0,549722.97,1.5,5.0,1.426
2026-02-05,UDOW,-100.0,549722.97,1.5,5.0,1.83
2026-02-06,VBF,100.0,614185.0,3.25,5.0,5.852
2026-02-06,TECL,-100.0,614185.0,1.5,5.0,1.355
2026-02-25,VBF,-100.0,616994.55,3.25,5.0,5.844
2026-02-25,SSO,100.0,616994.55,1.0,5.0,1.598
2026-02-26,VBF,100.0,609493.78,3.25,5.0,5.852
2026-02-26,SSO,-100.0,609493.78,1.0,5.0,1.61
2026-02-27,VBF,-100.0,610844.41,3.24,5.0,5.833
2026-02-27,ANGL,100.0,610844.41,1.69,5.0,3.037
2026-03-02,VBF,100.0,610434.73,3.25,5.0,5.852
2026-03-02,ANGL,-100.0,610434.73,1.69,5.0,3.051
2026-03-03,VBF,-100.0,605443.5,3.27,5.0,5.894
2026-03-03,ANGL,100.0,605443.5,1.71,5.0,3.07
2026-03-04,TQQQ,100.0,606678.65,0.99,5.0,1.791
2026-03-04,ANGL,-100.0,606678.65,1.7,5.0,3.06
2026-03-06,TQQQ,-100.0,573258.4,1.05,5.0,1.893
2026-03-06,ANGL,100.0,573258.4,1.72,5.0,3.098
2026-03-09,TQQQ,100.0,575035.61,1.01,5.0,1.822
2026-03-09,ANGL,-100.0,575035.61,1.71,5.0,3.085
2026-03-11,LQD,100.0,573981.59,0.5,5.0,0.845
2026-03-11,TQQQ,-100.0,573981.59,1.01,5.0,1.824
2026-03-12,LQD,-100.0,570295.65,0.5,5.0,0.849
2026-03-12,ANGL,100.0,570295.65,1.73,5.0,3.123
2026-03-24,BSV,100.0,565262.36,1.0,5.0,1.332
2026-03-24,ANGL,-100.0,565262.36,1.75,5.0,3.147
2026-03-25,VBF,100.0,565551.63,3.37,5.0,6.061
2026-03-25,BSV,-100.0,565551.63,1.0,5.0,1.331
2026-03-27,VBF,-100.0,563446.05,3.38,5.0,6.077
2026-03-27,QLD,100.0,563446.05,1.0,5.0,1.62
2026-03-31,QLD,-100.0,591473.51,1.0,5.0,1.566
2026-03-31,TLT,100.0,591473.51,0.58,5.0,1.038
2026-04-02,VBF,100.0,593912.47,3.35,5.0,6.032
2026-04-02,TLT,-100.0,593912.47,0.58,5.0,1.037
2026-04-06,VBF,-100.0,596480.91,3.33,5.0,6.0
2026-04-06,BSV,100.0,596480.91,1.0,5.0,1.332
2026-04-07,BSV,-100.0,596557.44,1.0,5.0,1.331
2026-04-07,TLT,100.0,596557.44,0.58,5.0,1.039
2026-04-08,TLT,-100.0,597873.61,0.58,5.0,1.035
2026-04-08,TNA,100.0,597873.61,1.0,5.0,1.778
2026-04-10,SSO,100.0,602896.1,1.0,5.0,1.651
2026-04-10,TNA,-100.0,602896.1,1.0,5.0,1.766
2026-04-13,SSO,-100.0,614009.03,1.0,5.0,1.629
2026-04-13,TNA,100.0,614009.03,1.0,5.0,1.713
2026-04-14,TQQQ,100.0,638570.85,0.94,5.0,1.685
2026-04-14,TNA,-100.0,638570.85,1.0,5.0,1.666
2026-04-17,TQQQ,-100.0,699786.01,0.85,5.0,1.536
2026-04-17,VIXM,100.0,699786.01,4.0,5.0,6.145
2026-04-20,TNA,100.0,707089.4,1.0,5.0,1.563
2026-04-20,VIXM,-100.0,707089.4,4.0,5.0,6.098
2026-04-21,TQQQ,100.0,684880.44,0.87,5.0,1.568
2026-04-21,TNA,-100.0,684880.44,1.0,5.0,1.596
2026-05-06,TQQQ,-100.0,853079.38,0.7,5.0,1.258
2026-05-06,VIXY,100.0,853079.38,1.85,5.0,3.322
2026-05-08,VIXY,-100.0,850945.14,1.85,5.0,3.327
2026-05-08,UVXY,100.0,850945.14,1.39,5.0,2.493
2026-05-12,TQQQ,100.0,841595.64,0.67,5.0,1.201
2026-05-12,UVXY,-100.0,841595.64,1.4,5.0,2.518
2026-05-13,TQQQ,-100.0,866307.03,0.65,5.0,1.165
2026-05-13,UVXY,100.0,866307.03,1.36,5.0,2.452
2026-05-15,TQQQ,100.0,843023.15,0.66,5.0,1.195
2026-05-15,UVXY,-100.0,843023.15,1.4,5.0,2.517
2026-05-18,TQQQ,-100.0,830759.44,0.67,5.0,1.211
2026-05-18,SSO,100.0,830759.44,1.0,5.0,1.48
2026-05-19,TQQQ,100.0,819146.29,0.69,5.0,1.234
2026-05-19,SSO,-100.0,819146.29,1.0,5.0,1.493
2026-06-01,TQQQ,-100.0,965408.93,0.58,5.0,1.046
2026-06-01,VIXY,100.0,965408.93,2.1,5.0,3.774
2026-06-02,VIXY,-100.0,948646.58,2.13,5.0,3.836
2026-06-02,UVXY,100.0,948646.58,1.72,5.0,3.087
2026-06-03,TQQQ,100.0,945397.46,0.58,5.0,1.04
2026-06-03,UVXY,-100.0,945397.46,1.72,5.0,3.095
2026-06-05,TQQQ,-100.0,797026.99,0.68,5.0,1.232
2026-06-05,UDOW,100.0,797026.99,1.5,5.0,1.747
2026-06-10,TNA,100.0,751502.39,1.0,5.0,1.541
2026-06-10,UDOW,-100.0,751502.39,1.5,5.0,1.807
2026-06-15,TNA,-100.0,858599.83,1.0,5.0,1.41
2026-06-15,UDOW,100.0,858599.83,1.5,5.0,1.702
2026-06-17,BSV,100.0,846286.93,1.0,5.0,1.337
2026-06-17,UDOW,-100.0,846286.93,1.5,5.0,1.715
2026-06-18,BSV,-100.0,846619.07,1.0,5.0,1.336
2026-06-18,TNA,100.0,846619.07,1.0,5.0,1.406
2026-06-23,BSV,100.0,842629.06,1.0,5.0,1.336
2026-06-23,TNA,-100.0,842629.06,1.0,5.0,1.41
2026-06-26,BSV,-100.0,844690.04,1.0,5.0,1.333
2026-06-26,ANGL,100.0,844690.04,1.71,5.0,3.08
2026-06-29,BSV,100.0,844689.6,1.0,5.0,1.333
2026-06-29,ANGL,-100.0,844689.6,1.71,5.0,3.077
2026-06-30,BSV,-100.0,842636.25,1.0,5.0,1.334
2026-06-30,UDOW,100.0,842636.25,1.5,5.0,1.677
2026-07-01,TLT,100.0,842735.26,0.58,5.0,1.052
2026-07-01,UDOW,-100.0,842735.26,1.5,5.0,1.676
2026-07-10,SSO,100.0,831537.24,1.0,5.0,1.446
2026-07-10,TLT,-100.0,831537.24,0.59,5.0,1.065
2026-07-13,LQD,100.0,817994.42,0.5,5.0,0.858
2026-07-13,SSO,-100.0,817994.42,1.0,5.0,1.461
2026-07-14,LQD,-100.0,819068.54,0.5,5.0,0.856
2026-07-14,TLT,100.0,819068.54,0.59,5.0,1.07
2026-07-17,VBF,100.0,822512.85,3.37,5.0,6.065
2026-07-17,TLT,-100.0,822512.85,0.59,5.0,1.065
2026-07-20,VBF,-100.0,822771.73,3.36,5.0,6.057
2026-07-20,TLT,100.0,822771.73,0.6,5.0,1.073
2026-07-23,LQD,100.0,814876.08,0.5,5.0,0.862
2026-07-23,TLT,-100.0,814876.08,0.6,5.0,1.082
2026-07-28,VBF,100.0,818409.83,3.39,5.0,6.11
2026-07-28,LQD,-100.0,818409.83,0.5,5.0,0.858
